상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA0101202311A0044406,바운드리우,부평점,G2,소매,G208,가전·통신 소매,G20801,컴퓨터/소프트웨어 소매업,G47311,컴퓨터 및 주변장치; 소프트웨어 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010064E+018,1,대지,64,24,인천광역시 부평구 부평동 64-24,282374262614,인천광역시 부평구 원적로472번길,2,,2.82371010010064E+024,,인천광역시 부평구 원적로472번길 2,403818,21378,,4,,126.718666731778,37.5031507708524
MA0101202311A0044567,풀빵집,,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010546E+018,1,대지,546,108,인천광역시 부평구 부평동 546-108,282373154027,인천광역시 부평구 부평문화로,44,,2.82371010010546E+024,,인천광역시 부평구 부평문화로 44,403859,21389,,,,126.7210878483,37.4937860750416
MA0101202406A0194594,엘리나팡피부&왁싱,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010549E+018,1,대지,549,42,인천광역시 부평구 부평동 549-42,282372008007,인천광역시 부평구 경원대로,1385,,2.82371010010549E+024,일부호,인천광역시 부평구 경원대로 1385,403825,21389,,2,,126.722622277292,37.4916633171321
MA0101202406A0175586,펀비어킹부평시장역점,,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010529E+018,1,대지,529,40,인천광역시 부평구 부평동 529-40,282373000066,인천광역시 부평구 부흥로,264,,2.82371010010529E+024,동아웰빙타운,인천광역시 부평구 부흥로 264,403825,21388,,1,,126.721059651077,37.498327068302
MA0101202406A0179570,헤븐,,R1,예술·스포츠,R103,스포츠 서비스,R10312,테니스장,R91139,그 외 기타 스포츠시설 운영업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010546E+018,1,대지,546,64,인천광역시 부평구 부평동 546-64,282372008007,인천광역시 부평구 경원대로,1369,,2.82371010010546E+024,,인천광역시 부평구 경원대로 1369,403859,21389,,7,,126.721039954511,37.4914613704567
MA0101202406A0177874,블랙베리,,G2,소매,G209,섬유·의복·신발 소매,G20907,액세서리/잡화 소매업,G47422,의복 액세서리 및 모조 장신구 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,특,인천광역시 부평구 광장로 16,403825,21404,,1,,126.72335370452,37.4895656909419
MA0101202406A0175637,치즈컷바버샵,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010539E+018,1,대지,539,2,인천광역시 부평구 부평동 539-2,282373154050,인천광역시 부평구 장제로,45,,2.82371010010539E+024,부평현대더로프트,인천광역시 부평구 장제로 45,403859,21404,,1,,126.72689205652,37.4897991746758
MA0101202406A0179033,뷰앤페이셜에스테틱,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010539E+018,1,대지,539,2,인천광역시 부평구 부평동 539-2,282373154050,인천광역시 부평구 장제로,45,,2.82371010010539E+024,부평현대더로프트,인천광역시 부평구 장제로 45,403859,21404,,2,,126.727831117821,37.4896481708892
MA0101202406A0158698,아라네트웍스,,G2,소매,G208,가전·통신 소매,G20802,핸드폰 소매업,G47312,통신기기 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010064E+018,1,대지,64,24,인천광역시 부평구 부평동 64-24,282374262614,인천광역시 부평구 원적로472번길,2,,2.82371010010064E+024,,인천광역시 부평구 원적로472번길 2,403818,21378,,4,,126.718666731778,37.5031507708524
MA0101202406A0171678,무드네일,부평점,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010534E+018,1,대지,534,20,인천광역시 부평구 부평동 534-20,282372008007,인천광역시 부평구 경원대로,1374,2,2.82371010010534E+024,,인천광역시 부평구 경원대로 1374-2,403859,21404,,2,,126.721674580936,37.4910844452949
MA0101202406A0162397,도담골부평,본점,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010546E+018,1,대지,546,61,인천광역시 부평구 부평동 546-61,282374262030,인천광역시 부평구 경원대로1377번길,5,,2.82371010010546E+024,,인천광역시 부평구 경원대로1377번길 5,403859,21389,,1,,126.721898659509,37.4916435958749
MA0101202406A0170691,뉴아쥬에스테틱,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,43,인천광역시 부평구 부평동 738-43,282374262023,인천광역시 부평구 경원대로1344번길,34,,2.82371010010738E+024,E편한세상시티부평역,인천광역시 부평구 경원대로1344번길 34,403825,21404,,2,,126.7191107515,37.4902854932947
MA0101202406A0193367,프롬바디PT&필라테스,부평점,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85613,레크리에이션 교육기관,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010185E+018,1,대지,185,8,인천광역시 부평구 부평동 185-8,282372008007,인천광역시 부평구 경원대로,1404,,2.82371010010185E+024,그랑프리빌딩,인천광역시 부평구 경원대로 1404,403819,21404,,4,,126.725044773305,37.4909391661219
MA0101202406A0163131,기대만족,부평점,I2,음식,I201,한식,I20103,족발/보쌈,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010341E+018,1,대지,341,8,인천광역시 부평구 부평동 341-8,282374262028,인천광역시 부평구 경원대로1367번길,27,,2.82371010010341E+024,일부호,인천광역시 부평구 경원대로1367번길 27,403819,21389,,1,,126.720685293944,37.4925687680742
MA0101202311A0017069,김호두,부평역점,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010534E+018,1,대지,534,20,인천광역시 부평구 부평동 534-20,282372008007,인천광역시 부평구 경원대로,1374,2,2.82371010010534E+024,,인천광역시 부평구 경원대로 1374-2,403859,21404,,1,,126.721674580936,37.4910844452949
MA0101202310A0092059,공들인족발,,I2,음식,I201,한식,I20103,족발/보쌈,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010542E+018,1,대지,542,69,인천광역시 부평구 부평동 542-69,282374262378,인천광역시 부평구 부평대로51번길,26,,2.82371010010542E+024,,인천광역시 부평구 부평대로51번길 26,403859,21388,,1,,126.721057056079,37.4959844523787
MA0101202310A0094993,고기도시,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010529E+018,1,대지,529,132,인천광역시 부평구 부평동 529-132,282374262381,인천광역시 부평구 부평대로71번길,10,13,2.82371010010529E+024,,인천광역시 부평구 부평대로71번길 10-13,403825,21388,,2,,126.721241492581,37.4980842265559
MA0101202310A0092257,파랑새,,G2,소매,G209,섬유·의복·신발 소매,G20907,액세서리/잡화 소매업,G47422,의복 액세서리 및 모조 장신구 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010341E+018,1,대지,341,2,인천광역시 부평구 부평동 341-2,282374262028,인천광역시 부평구 경원대로1367번길,37,,2.82371010010341E+024,,인천광역시 부평구 경원대로1367번길 37,403819,21389,,,,126.720751563592,37.4929923968165
MA0101202311A0026751,에마블왁싱,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010549E+018,1,대지,549,36,인천광역시 부평구 부평동 549-36,282372008008,인천광역시 부평구 부평대로,9,,2.82371010010549E+024,문화드림빌,인천광역시 부평구 부평대로 9,403825,21389,,,,126.722575414108,37.4921046993499
MA0101202310A0099835,본죽앤비빔밥인천부평,구청점,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010045E+018,1,대지,45,4,인천광역시 부평구 부평동 45-4,282372008008,인천광역시 부평구 부평대로,151,,2.82371010010045E+024,프리미엄팰리스,인천광역시 부평구 부평대로 151,403818,21366,,1,,126.721012663081,37.5048772497967
MA0101202311A0002560,메가엠지씨커피부평모다점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010546E+018,1,대지,546,110,인천광역시 부평구 부평동 546-110,282373154027,인천광역시 부평구 부평문화로,42,,2.82371010010546E+024,,인천광역시 부평구 부평문화로 42,403859,21389,,,,126.720918330517,37.493758644579
MA0101202406A0427933,헤어반코스메틱,,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010534E+018,1,대지,534,21,인천광역시 부평구 부평동 534-21,282372008007,인천광역시 부평구 경원대로,1376,,2.82371010010534E+024,일부,인천광역시 부평구 경원대로 1376,403859,21404,,2,,126.72174242584,37.4910846051087
MA0101202406A0435388,미래약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010549E+018,1,대지,549,8,인천광역시 부평구 부평동 549-8,282374262363,인천광역시 부평구 부평대로17번길,2,,2.82371010010549E+024,,인천광역시 부평구 부평대로17번길 2,403825,21389,,1,,126.722696133967,37.4930960877146
MA0101202406A0438782,부평셀프아이스크림,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47216,빵류; 과자류 및 당류 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010529E+018,1,대지,529,82,인천광역시 부평구 부평동 529-82,282372008008,인천광역시 부평구 부평대로,67,,2.82371010010529E+024,성지빌딩,인천광역시 부평구 부평대로 67,403825,21388,,1,,126.722047003712,37.4973833416741
MA0101202406A0414729,라움네일&래쉬,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,본건물,인천광역시 부평구 광장로 16,403825,21404,,2,,126.72335370452,37.4895656909419
MA0101202406A0427099,기와집,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010341E+018,1,대지,341,129,인천광역시 부평구 부평동 341-129,282374262027,인천광역시 부평구 경원대로1363번길,3,,2.82371010010341E+024,일부,인천광역시 부평구 경원대로1363번길 3,403819,21389,,1,,126.720327277156,37.4915407759182
MA0101202406A0422407,미올한의원,,Q1,보건의료,Q102,의원,Q10211,한의원,Q86203,한의원,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010543E+018,1,대지,543,45,인천광역시 부평구 부평동 543-45,282373154027,인천광역시 부평구 부평문화로,55,,2.82371010010543E+024,와이디타워,인천광역시 부평구 부평문화로 55,403859,21388,,5,,126.722273408665,37.494266400331
MA0101202406A0421871,주방후드덕트식당청소전문부평,,N1,시설관리·임대,N102,청소·방제,N10201,건축물 일반 청소업,N74211,건축물 일반 청소업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010064E+018,1,대지,64,24,인천광역시 부평구 부평동 64-24,282374262614,인천광역시 부평구 원적로472번길,2,,2.82371010010064E+024,창신빌딩,인천광역시 부평구 원적로472번길 2,403818,21378,,4,,126.718666731778,37.5031507708524
MA0101202406A0445480,네일또와,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,부평민자역사본건물,인천광역시 부평구 광장로 16,403825,21404,,2,,126.72335370452,37.4895656909419
MA0101202406A0413802,비젼컨설팅,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010341E+018,1,대지,341,177,인천광역시 부평구 부평동 341-177,282373154027,인천광역시 부평구 부평문화로,18,,2.82371010010341E+024,새한빌딩,인천광역시 부평구 부평문화로 18,403819,21389,,1,,126.719386121249,37.4922413277315
MA0101202406A0414988,길상화멀티샵,,G2,소매,G209,섬유·의복·신발 소매,G20907,액세서리/잡화 소매업,G47422,의복 액세서리 및 모조 장신구 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,제,인천광역시 부평구 광장로 16,403825,21404,,1,,126.72335370452,37.4895656909419
MA0101202406A0423658,멜로브,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,특,인천광역시 부평구 광장로 16,403825,21404,,1,,126.72335370452,37.4895656909419
MA0101202406A0443053,부평이지브로우&왁싱,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,43,인천광역시 부평구 부평동 738-43,282374262023,인천광역시 부평구 경원대로1344번길,34,,2.82371010010738E+024,E편한세상시티부평역,인천광역시 부평구 경원대로1344번길 34,403825,21404,,2,,126.7191107515,37.4902854932947
MA0101202406A0420350,주식아지트,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010059E+018,1,대지,59,25,인천광역시 부평구 부평동 59-25,282374262613,인천광역시 부평구 원적로471번길,14,,2.82371010010059E+024,,인천광역시 부평구 원적로471번길 14,403818,21365,,1,,126.719059653881,37.503926568346
MA0101202406A0323891,숯불차돌집부평,구청점,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010064E+018,1,대지,64,18,인천광역시 부평구 부평동 64-18,282374262613,인천광역시 부평구 원적로471번길,10,,2.82371010010064E+024,일부,인천광역시 부평구 원적로471번길 10,403818,21365,,1,,126.719116741044,37.5037825436683
MA0101202406A0337493,미얀마,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010534E+018,1,대지,534,198,인천광역시 부평구 부평동 534-198,282372008007,인천광역시 부평구 경원대로,1374,1,2.82371010010534E+024,,인천광역시 부평구 경원대로 1374-1,403859,21404,,,,126.721618043515,37.4910843120869
MA0101202406A0317618,이유라인,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010542E+018,1,대지,542,65,인천광역시 부평구 부평동 542-65,282374262378,인천광역시 부평구 부평대로51번길,14,,2.82371010010542E+024,,인천광역시 부평구 부평대로51번길 14,403859,21388,,3,,126.721701524467,37.4960130024563
MA0101202406A0308921,크린토피아E편한세상,부평역점,S2,수리·개인,S209,세탁,S20901,세탁소,S96912,가정용 세탁업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,43,인천광역시 부평구 부평동 738-43,282374262023,인천광역시 부평구 경원대로1344번길,34,,2.82371010010738E+024,E편한세상시티부평역,인천광역시 부평구 경원대로1344번길 34,403825,21404,,3,,126.7191107515,37.4902854932947
MA0101202406A0331471,커피사피엔스인천,부평점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010185E+018,1,대지,185,41,인천광역시 부평구 부평동 185-41,282372008007,인천광역시 부평구 경원대로,1414,,2.82371010010185E+024,삼미빌딩,인천광역시 부평구 경원대로 1414,403819,21404,,,,126.726062182013,37.4910136099742
MA0101202406A0311302,돈카춘,,I2,음식,I203,일식,I20302,일식 카레/돈가스/덮밥,I56122,일식 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010534E+018,1,대지,534,48,인천광역시 부평구 부평동 534-48,282372008007,인천광역시 부평구 경원대로,1366,,2.82371010010534E+024,스테이션타워,인천광역시 부평구 경원대로 1366,403859,21404,,,,126.72063462803,37.490991890262
MA0101202406A0331486,연세세브란스치과의원,,Q1,보건의료,Q102,의원,Q10210,치과의원,Q86202,치과의원,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010185E+018,1,대지,185,51,인천광역시 부평구 부평동 185-51,282373154004,인천광역시 부평구 광장로,28,,2.82371010010185E+024,,인천광역시 부평구 광장로 28,403819,21404,,7,,126.724865671503,37.4904431965005
MA0101202406A0306350,삼겹살집,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.8237101001018E+018,1,대지,180,18,인천광역시 부평구 부평동 180-18,282374262093,인천광역시 부평구 광장로24번길,65,,2.8237101001018E+024,일부호,인천광역시 부평구 광장로24번길 65,403819,21404,,1,,126.728123963994,37.4899641969218
MA0101202406A0336250,두목도숯불구이&풍천장어대첩,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010341E+018,1,대지,341,133,인천광역시 부평구 부평동 341-133,282372008007,인천광역시 부평구 경원대로,1359,1,2.82371010010341E+024,,인천광역시 부평구 경원대로 1359-1,403819,21389,,1,,126.720011271094,37.4913778465908
MA0101202406A0406277,레노버노트북수리AS센터,,S2,수리·개인,S201,컴퓨터 수리,S20101,컴퓨터/노트북/프린터 수리업,S95110,컴퓨터 및 주변 기기 수리업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010064E+018,1,대지,64,24,인천광역시 부평구 부평동 64-24,282374262614,인천광역시 부평구 원적로472번길,2,,2.82371010010064E+024,아파트,인천광역시 부평구 원적로472번길 2,403818,21378,,,,126.718666731778,37.5031507708524
MA0101202406A0410099,본가왕뼈감자탕,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010534E+018,1,대지,534,60,인천광역시 부평구 부평동 534-60,282372008007,인천광역시 부평구 경원대로,1358,,2.82371010010534E+024,,인천광역시 부평구 경원대로 1358,403859,21404,,1,,126.719571692314,37.4909983820417
MA0101202406A0382592,붙임머리;바이초,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010549E+018,1,대지,549,47,인천광역시 부평구 부평동 549-47,282374262030,인천광역시 부평구 경원대로1377번길,4,,2.82371010010549E+024,스타빌딩,인천광역시 부평구 경원대로1377번길 4,403825,21389,,3,,126.722125011153,37.4915900682069
MA0101202406A0394381,호호짬뽕,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010954E+018,1,대지,954,,인천광역시 부평구 부평동 954,282372008008,인천광역시 부평구 부평대로,153,,2.82371010010047E+024,부평구청역대명벨리온,인천광역시 부평구 부평대로 153,403011,21366,,1,,126.720819528175,37.5051110541667
MA0101202406A0412515,마이껑,,I2,음식,I205,동남아시아,I20501,베트남식 전문,I56129,기타 외국식 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010341E+018,1,대지,341,30,인천광역시 부평구 부평동 341-30,282374262027,인천광역시 부평구 경원대로1363번길,8,,2.82371010010341E+024,,인천광역시 부평구 경원대로1363번길 8,403819,21389,,1,,126.720541919229,37.491595344117
MA0101202406A0407403,찰찰보리식빵,부평점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010549E+018,1,대지,549,7,인천광역시 부평구 부평동 549-7,282372008008,인천광역시 부평구 부평대로,19,,2.82371010010549E+024,,인천광역시 부평구 부평대로 19,403825,21389,,1,,126.722695934099,37.4931501475104
MA0101202406A0390476,메이래쉬,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,부평민자역사,인천광역시 부평구 광장로 16,403825,21404,,2,,126.72335370452,37.4895656909419
MA0101202406A0386417,숯불차돌집,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010465E+018,1,대지,465,42,인천광역시 부평구 부평동 465-42,282374262424,인천광역시 부평구 부흥로267번길,21,,2.82371010010465E+024,일부호,인천광역시 부평구 부흥로267번길 21,403819,21379,,1,,126.72119026211,37.4996969019324
MA0101202406A0382327,케이다국적노래클럽,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56211,일반 유흥 주점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010546E+018,1,대지,546,38,인천광역시 부평구 부평동 546-38,282374262030,인천광역시 부평구 경원대로1377번길,23,,2.82371010010546E+024,,인천광역시 부평구 경원대로1377번길 23,403859,21389,,1,,126.722122173951,37.4923559154261
MA0101202406A0388182,소원약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010341E+018,1,대지,341,160,인천광역시 부평구 부평동 341-160,282372008007,인천광역시 부평구 경원대로,1355,,2.82371010010341E+024,성우빌딩,인천광역시 부평구 경원대로 1355,403819,21389,,1,,126.719468442436,37.4913945789601
MA0101202406A0354721,리오네일,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,부평민자역사본건물,인천광역시 부평구 광장로 16,403825,21404,,,,126.72335370452,37.4895656909419
MA0101202406A0347458,네일;늘,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,부평민자역사,인천광역시 부평구 광장로 16,403825,21404,,2,,126.72335370452,37.4895656909419
MA0101202406A0367334,컴포즈커피부평역이편한시티점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,43,인천광역시 부평구 부평동 738-43,282374262023,인천광역시 부평구 경원대로1344번길,34,,2.82371010010738E+024,E편한세상시티부평역,인천광역시 부평구 경원대로1344번길 34,403825,21404,,1,,126.7191107515,37.4902854932947
MA0101202406A0359021,썬해영,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010341E+018,1,대지,341,186,인천광역시 부평구 부평동 341-186,282373154027,인천광역시 부평구 부평문화로,26,,2.82371010010341E+024,,인천광역시 부평구 부평문화로 26,403819,21389,,1,,126.719836340955,37.4928010190211
MA0101202406A0351981,김가네식품,,G2,소매,G205,식료품 소매,G20509,반찬/식료품 소매업,G47219,기타 식료품 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010534E+018,1,대지,534,6,인천광역시 부평구 부평동 534-6,282374262095,인천광역시 부평구 광장로4번길,32,,2.82371010010534E+024,일부,인천광역시 부평구 광장로4번길 32,403859,21404,,1,,126.721030992618,37.4908306460165
MA0101202406A0373111,에스와이모바일,,G2,소매,G208,가전·통신 소매,G20802,핸드폰 소매업,G47312,통신기기 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,제,인천광역시 부평구 광장로 16,403825,21404,,1,,126.72335370452,37.4895656909419
MA0101202406A0349311,나마네네일,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,부평민자역사,인천광역시 부평구 광장로 16,403825,21404,,2,,126.72335370452,37.4895656909419
MA0101202406A0370586,낙원떡과자,,I2,음식,I210,기타 간이,I21002,떡/한과,G47216,빵류; 과자류 및 당류 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,특,인천광역시 부평구 광장로 16,403825,21404,,1,,126.72335370452,37.4895656909419
MA0101202406A0374909,디이네일,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,43,인천광역시 부평구 부평동 738-43,282374262023,인천광역시 부평구 경원대로1344번길,34,,2.82371010010738E+024,E편한세상시티부평역,인천광역시 부평구 경원대로1344번길 34,403825,21404,,2,,126.7191107515,37.4902854932947
